"","year","state","CVE_GEO","population","deaths","mort_rate"
"2635",2049,"State of Mexico",15,19868218,186051,0.0093642519928058
"2636",2049,"Tabasco",27,3146599,25972,0.00825399105510426
"2637",2049,"Tamaulipas",28,4217202,38279,0.00907687134740048
"2638",2049,"Tlaxcala",29,1677533,14284,0.00851488465502616
"2639",2049,"Veracruz",30,8960342,88503,0.00987718995547268
"2640",2049,"Yucatan",31,2771983,25626,0.00924464543974476
"2641",2049,"Zacatecas",32,1877173,15534,0.00827520958377305
"2642",2050,"Aguascalientes",1,1795004,14982,0.00834649950640779
"2643",2050,"Baja California",2,4767528,40819,0.00856187944779768
"2644",2050,"Baja California Sur",3,1157238,9281,0.00801995786519281
"2645",2050,"Campeche",4,1392554,11170,0.00802123292884872
"2646",2050,"Chiapas",7,7787547,52616,0.0067564279226822
"2647",2050,"Chihuahua",8,4337029,39644,0.00914081967171536
"2648",2050,"Coahuila",5,4232602,34454,0.00814014641584538
"2649",2050,"Colima",6,1043892,8977,0.00859954861230855
"2650",2050,"Durango",10,2158693,18484,0.00856258856632231
"2651",2050,"Guanajuato",11,6986885,59201,0.00847316078624451
"2652",2050,"Guerrero",12,3617784,32263,0.00891789006751094
"2653",2050,"Hidalgo",13,3795322,33864,0.00892256309214343
"2654",2050,"Jalisco",14,9738084,86262,0.00885821071167593
"2655",2050,"Mexico City",9,7726285,99332,0.0128563727587062
"2656",2050,"Michoacan",16,5389362,45518,0.0084458976776843
"2657",2050,"Morelos",17,2430540,23143,0.00952175236778658
"2658",2050,"National",0,148134871,1333960,0.00900503703817314
"2659",2050,"Nayarit",18,1674237,13891,0.00829691375832693
"2660",2050,"Nuevo Leon",19,7215915,62674,0.00868552359610666
"2661",2050,"Oaxaca",20,4445799,39754,0.00894192472489197
"2662",2050,"Puebla",21,7666887,64765,0.00844736592570101
"2663",2050,"Queretaro",22,3125604,26365,0.00843516965040997
"2664",2050,"Quintana Roo",23,2556873,19305,0.00755023812289464
"2665",2050,"San Luis Potosi",24,3156521,28852,0.00914044291167396
"2666",2050,"Sinaloa",25,3564762,33776,0.00947496635118979
"2667",2050,"Sonora",26,3844620,34373,0.00894054548954123
"2668",2050,"State of Mexico",15,19859358,189151,0.00952452742933583
"2669",2050,"Tabasco",27,3158067,26446,0.00837410985897386
"2670",2050,"Tamaulipas",28,4225678,38829,0.00918882129684278
"2671",2050,"Tlaxcala",29,1681852,14562,0.00865831238420503
"2672",2050,"Veracruz",30,8941419,89401,0.00999852484264522
"2673",2050,"Yucatan",31,2781311,26068,0.00937255848051512
"2674",2050,"Zacatecas",32,1879619,15719,0.00836286502743375
